LOGGER started at 2020-01-29 13:44:35.110463.
Currently active debug channels:
	act
	batch_info
	linesearch
	learning
[2020-01-29 13:44:35.499416][__main__.TRPOAgent.log][learning]: Episode #0

[2020-01-29 13:44:35.693767][__main__.TRPOAgent.log][learning]: Performing rollouts: rollout length: 1500

[2020-01-29 13:46:08.909591][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.572363462671637

[2020-01-29 13:46:08.914256][__main__.TRPOAgent.log][batch_info]: Batch #78, batch length: 10

[2020-01-29 13:46:09.015103][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.489753809571266

[2020-01-29 13:46:09.020857][__main__.TRPOAgent.log][batch_info]: Batch #79, batch length: 10

[2020-01-29 13:46:09.121501][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.4660310104489325

[2020-01-29 13:46:09.126522][__main__.TRPOAgent.log][batch_info]: Batch #80, batch length: 10

[2020-01-29 13:46:09.224303][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.47600177526474

[2020-01-29 13:46:09.229882][__main__.TRPOAgent.log][batch_info]: Batch #81, batch length: 10

[2020-01-29 13:46:09.342626][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.479432982951403

[2020-01-29 13:46:09.348417][__main__.TRPOAgent.log][batch_info]: Batch #82, batch length: 10

[2020-01-29 13:46:09.458227][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.472389903664589

[2020-01-29 13:46:09.463451][__main__.TRPOAgent.log][batch_info]: Batch #83, batch length: 10

[2020-01-29 13:46:09.569935][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466731324791908

[2020-01-29 13:46:09.574821][__main__.TRPOAgent.log][batch_info]: Batch #84, batch length: 10

[2020-01-29 13:46:09.672432][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466185532510281

[2020-01-29 13:46:09.677766][__main__.TRPOAgent.log][batch_info]: Batch #85, batch length: 10

[2020-01-29 13:46:09.776228][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467104187607765

[2020-01-29 13:46:09.781095][__main__.TRPOAgent.log][batch_info]: Batch #86, batch length: 10

[2020-01-29 13:46:09.887884][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466978742182254

[2020-01-29 13:46:09.893069][__main__.TRPOAgent.log][batch_info]: Batch #87, batch length: 10

[2020-01-29 13:46:09.989961][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.46630077213049

[2020-01-29 13:46:09.994706][__main__.TRPOAgent.log][batch_info]: Batch #88, batch length: 11

[2020-01-29 13:46:10.096249][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.10546456954696

[2020-01-29 13:46:10.103276][__main__.TRPOAgent.log][batch_info]: Batch #89, batch length: 10

[2020-01-29 13:46:10.207951][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.503426286578178

[2020-01-29 13:46:10.212556][__main__.TRPOAgent.log][batch_info]: Batch #90, batch length: 10

[2020-01-29 13:46:10.315933][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.498597709834575

[2020-01-29 13:46:10.320550][__main__.TRPOAgent.log][batch_info]: Batch #91, batch length: 10

[2020-01-29 13:46:10.416675][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.47618690431118

[2020-01-29 13:46:10.423562][__main__.TRPOAgent.log][batch_info]: Batch #92, batch length: 10

[2020-01-29 13:46:10.526814][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466162206232548

[2020-01-29 13:46:10.534088][__main__.TRPOAgent.log][batch_info]: Batch #93, batch length: 10

[2020-01-29 13:46:10.638364][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467875312268734

[2020-01-29 13:46:10.643460][__main__.TRPOAgent.log][batch_info]: Batch #94, batch length: 10

[2020-01-29 13:46:10.741129][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.4695699453353885

[2020-01-29 13:46:10.747453][__main__.TRPOAgent.log][batch_info]: Batch #95, batch length: 10

[2020-01-29 13:46:10.849033][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.468049509823322

[2020-01-29 13:46:10.854252][__main__.TRPOAgent.log][batch_info]: Batch #96, batch length: 10

[2020-01-29 13:46:10.954977][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466324414312839

[2020-01-29 13:46:10.960404][__main__.TRPOAgent.log][batch_info]: Batch #97, batch length: 12

[2020-01-29 13:46:11.061922][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.146366775035858

[2020-01-29 13:46:11.069178][__main__.TRPOAgent.log][batch_info]: Batch #98, batch length: 10

[2020-01-29 13:46:11.175902][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.643680843152106

[2020-01-29 13:46:11.180978][__main__.TRPOAgent.log][batch_info]: Batch #99, batch length: 10

[2020-01-29 13:46:11.287423][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.625663106329739

[2020-01-29 13:46:11.910100][__main__.TRPOAgent.log][learning]: Episode #8

[2020-01-29 13:46:11.910612][__main__.TRPOAgent.log][batch_info]: Rollout statistics size: 1035, Batch size: 100, Number of batches: 100

[2020-01-29 13:46:11.911055][__main__.TRPOAgent.log][learning]: 

***************
BEGINNING TRAINING
***************



[2020-01-29 13:46:11.911519][__main__.TRPOAgent.log][batch_info]: Batch #0, batch length: 10

[2020-01-29 13:46:12.023435][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.516969049721956

[2020-01-29 13:46:12.028293][__main__.TRPOAgent.log][batch_info]: Batch #1, batch length: 10

[2020-01-29 13:46:12.129041][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466998444497586

[2020-01-29 13:46:12.136276][__main__.TRPOAgent.log][batch_info]: Batch #2, batch length: 10

[2020-01-29 13:46:12.237996][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.475130788236856

[2020-01-29 13:46:12.242961][__main__.TRPOAgent.log][batch_info]: Batch #3, batch length: 10

[2020-01-29 13:46:12.341919][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.483522689342498

[2020-01-29 13:46:12.347228][__main__.TRPOAgent.log][batch_info]: Batch #4, batch length: 10

[2020-01-29 13:46:12.444817][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.47606662735343

[2020-01-29 13:46:12.450181][__main__.TRPOAgent.log][batch_info]: Batch #5, batch length: 11

[2020-01-29 13:46:12.556483][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.138631968335671

[2020-01-29 13:46:12.561613][__main__.TRPOAgent.log][batch_info]: Batch #6, batch length: 10

[2020-01-29 13:46:12.660725][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.512782440334559

[2020-01-29 13:46:12.665716][__main__.TRPOAgent.log][batch_info]: Batch #7, batch length: 10

[2020-01-29 13:46:12.767494][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.518916591256857

[2020-01-29 13:46:12.772739][__main__.TRPOAgent.log][batch_info]: Batch #8, batch length: 10

[2020-01-29 13:46:12.875311][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.486780448257923

[2020-01-29 13:46:12.880515][__main__.TRPOAgent.log][batch_info]: Batch #9, batch length: 12

[2020-01-29 13:46:12.994533][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.098393980413675

[2020-01-29 13:46:13.000694][__main__.TRPOAgent.log][batch_info]: Batch #10, batch length: 11

[2020-01-29 13:46:13.109668][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 8.960674095136875

[2020-01-29 13:46:13.115869][__main__.TRPOAgent.log][batch_info]: Batch #11, batch length: 10

[2020-01-29 13:46:13.229459][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.73410144955651

[2020-01-29 13:46:13.235038][__main__.TRPOAgent.log][batch_info]: Batch #12, batch length: 11

[2020-01-29 13:46:13.342058][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 8.961674023250287

[2020-01-29 13:46:13.346849][__main__.TRPOAgent.log][batch_info]: Batch #13, batch length: 12

[2020-01-29 13:46:13.450104][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 10.775624850192495

[2020-01-29 13:46:13.455795][__main__.TRPOAgent.log][batch_info]: Batch #14, batch length: 10

[2020-01-29 13:46:13.574317][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.737706962304219

[2020-01-29 13:46:13.579458][__main__.TRPOAgent.log][batch_info]: Batch #15, batch length: 10

[2020-01-29 13:46:13.682727][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.5770026937127115

[2020-01-29 13:46:13.687929][__main__.TRPOAgent.log][batch_info]: Batch #16, batch length: 10

[2020-01-29 13:46:13.797439][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.473308452963829

[2020-01-29 13:46:13.804464][__main__.TRPOAgent.log][batch_info]: Batch #17, batch length: 10

[2020-01-29 13:46:13.908012][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.475194042176009

[2020-01-29 13:46:13.913040][__main__.TRPOAgent.log][batch_info]: Batch #18, batch length: 10

[2020-01-29 13:46:14.012824][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.492879182845354

[2020-01-29 13:46:14.017939][__main__.TRPOAgent.log][batch_info]: Batch #19, batch length: 10

[2020-01-29 13:46:14.123211][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.484655697643757

[2020-01-29 13:46:14.129576][__main__.TRPOAgent.log][batch_info]: Batch #20, batch length: 12

[2020-01-29 13:46:14.229825][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.249996609985828

[2020-01-29 13:46:14.235652][__main__.TRPOAgent.log][batch_info]: Batch #21, batch length: 10

[2020-01-29 13:46:14.336189][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.639361980743706

[2020-01-29 13:46:14.340931][__main__.TRPOAgent.log][batch_info]: Batch #22, batch length: 10

[2020-01-29 13:46:14.439100][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.649893081001937

[2020-01-29 13:46:14.444136][__main__.TRPOAgent.log][batch_info]: Batch #23, batch length: 10

[2020-01-29 13:46:14.545334][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.533674541115761

[2020-01-29 13:46:14.550612][__main__.TRPOAgent.log][batch_info]: Batch #24, batch length: 10

[2020-01-29 13:46:14.648918][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.468835531175136

[2020-01-29 13:46:14.653654][__main__.TRPOAgent.log][batch_info]: Batch #25, batch length: 10

[2020-01-29 13:46:14.754810][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.474239461123943

[2020-01-29 13:46:14.759347][__main__.TRPOAgent.log][batch_info]: Batch #26, batch length: 10

[2020-01-29 13:46:14.854590][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.4852409265935425

[2020-01-29 13:46:14.859460][__main__.TRPOAgent.log][batch_info]: Batch #27, batch length: 12

[2020-01-29 13:46:14.956367][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.326358908166489

[2020-01-29 13:46:14.961470][__main__.TRPOAgent.log][batch_info]: Batch #28, batch length: 10

[2020-01-29 13:46:15.067796][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.599003413692117

[2020-01-29 13:46:15.073395][__main__.TRPOAgent.log][batch_info]: Batch #29, batch length: 10

[2020-01-29 13:46:15.174210][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.621433845441788

[2020-01-29 13:46:15.179539][__main__.TRPOAgent.log][batch_info]: Batch #30, batch length: 10

[2020-01-29 13:46:15.286011][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.528239203989505

[2020-01-29 13:46:15.291123][__main__.TRPOAgent.log][batch_info]: Batch #31, batch length: 10

[2020-01-29 13:46:15.392302][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.469706459343433

[2020-01-29 13:46:15.397408][__main__.TRPOAgent.log][batch_info]: Batch #32, batch length: 10

[2020-01-29 13:46:15.504862][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.471704493463039

[2020-01-29 13:46:15.509728][__main__.TRPOAgent.log][batch_info]: Batch #33, batch length: 10

[2020-01-29 13:46:15.608947][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.481671672314405

[2020-01-29 13:46:15.613774][__main__.TRPOAgent.log][batch_info]: Batch #34, batch length: 10

[2020-01-29 13:46:15.719712][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.47651134505868

[2020-01-29 13:46:15.726645][__main__.TRPOAgent.log][batch_info]: Batch #35, batch length: 12

[2020-01-29 13:46:15.831687][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.219321548938751

[2020-01-29 13:46:15.838840][__main__.TRPOAgent.log][batch_info]: Batch #36, batch length: 10

[2020-01-29 13:46:15.954524][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.642183176334948

[2020-01-29 13:46:15.959311][__main__.TRPOAgent.log][batch_info]: Batch #37, batch length: 10

[2020-01-29 13:46:16.075216][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.642725031264126

[2020-01-29 13:46:16.081942][__main__.TRPOAgent.log][batch_info]: Batch #38, batch length: 10

[2020-01-29 13:46:16.191950][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.526961021870375

[2020-01-29 13:46:16.197105][__main__.TRPOAgent.log][batch_info]: Batch #39, batch length: 10

[2020-01-29 13:46:16.299859][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467746531963348

[2020-01-29 13:46:16.306250][__main__.TRPOAgent.log][batch_info]: Batch #40, batch length: 10

[2020-01-29 13:46:16.408775][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.475316813588142

[2020-01-29 13:46:16.415677][__main__.TRPOAgent.log][batch_info]: Batch #41, batch length: 10

[2020-01-29 13:46:16.528813][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.485164432227611

[2020-01-29 13:46:16.533682][__main__.TRPOAgent.log][batch_info]: Batch #42, batch length: 10

[2020-01-29 13:46:16.636569][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.477113268524408

[2020-01-29 13:46:16.641324][__main__.TRPOAgent.log][batch_info]: Batch #43, batch length: 11

[2020-01-29 13:46:16.747274][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.137749713930218

[2020-01-29 13:46:16.752390][__main__.TRPOAgent.log][batch_info]: Batch #44, batch length: 11

[2020-01-29 13:46:16.867546][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 8.984837921505624

[2020-01-29 13:46:16.874687][__main__.TRPOAgent.log][batch_info]: Batch #45, batch length: 10

[2020-01-29 13:46:16.983537][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.66371136745438

[2020-01-29 13:46:16.988748][__main__.TRPOAgent.log][batch_info]: Batch #46, batch length: 10

[2020-01-29 13:46:17.096280][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.580338000878692

[2020-01-29 13:46:17.102435][__main__.TRPOAgent.log][batch_info]: Batch #47, batch length: 10

[2020-01-29 13:46:17.208520][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.483809912204743

[2020-01-29 13:46:17.215254][__main__.TRPOAgent.log][batch_info]: Batch #48, batch length: 11

[2020-01-29 13:46:17.324906][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.138646939938718

[2020-01-29 13:46:17.329923][__main__.TRPOAgent.log][batch_info]: Batch #49, batch length: 10

[2020-01-29 13:46:17.433857][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.472505743801594

[2020-01-29 13:46:17.439077][__main__.TRPOAgent.log][batch_info]: Batch #50, batch length: 12

[2020-01-29 13:46:17.549666][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.04370005056262

[2020-01-29 13:46:17.554752][__main__.TRPOAgent.log][batch_info]: Batch #51, batch length: 10

[2020-01-29 13:46:17.669954][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.670258921384812

[2020-01-29 13:46:17.675190][__main__.TRPOAgent.log][batch_info]: Batch #52, batch length: 10

[2020-01-29 13:46:17.776474][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.614973777160048

[2020-01-29 13:46:17.781576][__main__.TRPOAgent.log][batch_info]: Batch #53, batch length: 10

[2020-01-29 13:46:17.882807][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.50023513585329

[2020-01-29 13:46:17.889503][__main__.TRPOAgent.log][batch_info]: Batch #54, batch length: 10

[2020-01-29 13:46:17.986078][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.46610998660326

[2020-01-29 13:46:17.993019][__main__.TRPOAgent.log][batch_info]: Batch #55, batch length: 10

[2020-01-29 13:46:18.100827][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.481121985614299

[2020-01-29 13:46:18.107895][__main__.TRPOAgent.log][batch_info]: Batch #56, batch length: 12

[2020-01-29 13:46:18.217035][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.368312060832977

[2020-01-29 13:46:18.222283][__main__.TRPOAgent.log][batch_info]: Batch #57, batch length: 10

[2020-01-29 13:46:18.324623][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.575636512041092

[2020-01-29 13:46:18.329814][__main__.TRPOAgent.log][batch_info]: Batch #58, batch length: 12

[2020-01-29 13:46:18.431555][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 10.724064377485774

[2020-01-29 13:46:18.437117][__main__.TRPOAgent.log][batch_info]: Batch #59, batch length: 13

[2020-01-29 13:46:18.549810][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 12.526471301913261

[2020-01-29 13:46:18.555255][__main__.TRPOAgent.log][batch_info]: Batch #60, batch length: 11

[2020-01-29 13:46:18.664067][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.43975464661013

[2020-01-29 13:46:18.669741][__main__.TRPOAgent.log][batch_info]: Batch #61, batch length: 10

[2020-01-29 13:46:18.774005][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 8.329720731079579

[2020-01-29 13:46:18.778639][__main__.TRPOAgent.log][batch_info]: Batch #62, batch length: 12

[2020-01-29 13:46:18.885723][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 10.693203680993369

[2020-01-29 13:46:18.890667][__main__.TRPOAgent.log][batch_info]: Batch #63, batch length: 11

[2020-01-29 13:46:18.993704][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 8.961431599179791

[2020-01-29 13:46:19.000581][__main__.TRPOAgent.log][batch_info]: Batch #64, batch length: 10

[2020-01-29 13:46:19.124141][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.541036454960704

[2020-01-29 13:46:19.128981][__main__.TRPOAgent.log][batch_info]: Batch #65, batch length: 10

[2020-01-29 13:46:19.230682][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.470216217637062

[2020-01-29 13:46:19.236820][__main__.TRPOAgent.log][batch_info]: Batch #66, batch length: 10

[2020-01-29 13:46:19.338317][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.473303807526827

[2020-01-29 13:46:19.343229][__main__.TRPOAgent.log][batch_info]: Batch #67, batch length: 10

[2020-01-29 13:46:19.453972][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.485315264761448

[2020-01-29 13:46:19.458984][__main__.TRPOAgent.log][batch_info]: Batch #68, batch length: 10

[2020-01-29 13:46:19.564986][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.478638949990272

[2020-01-29 13:46:19.570239][__main__.TRPOAgent.log][batch_info]: Batch #69, batch length: 10

[2020-01-29 13:46:19.684270][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.4684413224458694

[2020-01-29 13:46:19.691925][__main__.TRPOAgent.log][batch_info]: Batch #70, batch length: 10

[2020-01-29 13:46:19.795157][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.46604782640934

[2020-01-29 13:46:19.800294][__main__.TRPOAgent.log][batch_info]: Batch #71, batch length: 10

[2020-01-29 13:46:19.910732][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467517744004726

[2020-01-29 13:46:19.916418][__main__.TRPOAgent.log][batch_info]: Batch #72, batch length: 11

[2020-01-29 13:46:20.019926][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.074153875762766

[2020-01-29 13:46:20.027442][__main__.TRPOAgent.log][batch_info]: Batch #73, batch length: 10

[2020-01-29 13:46:20.155341][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.521821155399084

[2020-01-29 13:46:20.160563][__main__.TRPOAgent.log][batch_info]: Batch #74, batch length: 10

[2020-01-29 13:46:20.269785][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.505889808386565

[2020-01-29 13:46:20.275460][__main__.TRPOAgent.log][batch_info]: Batch #75, batch length: 12

[2020-01-29 13:46:20.388311][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.007961371292671

[2020-01-29 13:46:20.395497][__main__.TRPOAgent.log][batch_info]: Batch #76, batch length: 10

[2020-01-29 13:46:20.512645][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.637190503254533

[2020-01-29 13:46:20.520673][__main__.TRPOAgent.log][batch_info]: Batch #77, batch length: 10

[2020-01-29 13:46:20.662183][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.5709937803447245

[2020-01-29 13:46:20.667724][__main__.TRPOAgent.log][batch_info]: Batch #78, batch length: 10

[2020-01-29 13:46:20.783912][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.483887770771981

[2020-01-29 13:46:20.789325][__main__.TRPOAgent.log][batch_info]: Batch #79, batch length: 10

[2020-01-29 13:46:20.906970][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467236788570881

[2020-01-29 13:46:20.912357][__main__.TRPOAgent.log][batch_info]: Batch #80, batch length: 10

[2020-01-29 13:46:21.048789][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.480525548756122

[2020-01-29 13:46:21.056991][__main__.TRPOAgent.log][batch_info]: Batch #81, batch length: 10

[2020-01-29 13:46:21.180567][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.480276585370302

[2020-01-29 13:46:21.186542][__main__.TRPOAgent.log][batch_info]: Batch #82, batch length: 10

[2020-01-29 13:46:21.316672][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.470585398375988

[2020-01-29 13:46:21.322725][__main__.TRPOAgent.log][batch_info]: Batch #83, batch length: 10

[2020-01-29 13:46:21.434510][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466044315695763

[2020-01-29 13:46:21.440858][__main__.TRPOAgent.log][batch_info]: Batch #84, batch length: 10

[2020-01-29 13:46:21.570691][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466913869976997

[2020-01-29 13:46:21.576332][__main__.TRPOAgent.log][batch_info]: Batch #85, batch length: 10

[2020-01-29 13:46:21.683521][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467611312866211

[2020-01-29 13:46:21.690489][__main__.TRPOAgent.log][batch_info]: Batch #86, batch length: 10

[2020-01-29 13:46:21.799862][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.46680645942688

[2020-01-29 13:46:21.807793][__main__.TRPOAgent.log][batch_info]: Batch #87, batch length: 10

[2020-01-29 13:46:21.944732][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466066356003284

[2020-01-29 13:46:21.950149][__main__.TRPOAgent.log][batch_info]: Batch #88, batch length: 11

[2020-01-29 13:46:22.067148][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.106282589110462

[2020-01-29 13:46:22.075477][__main__.TRPOAgent.log][batch_info]: Batch #89, batch length: 10

[2020-01-29 13:46:22.228830][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.50741146504879

[2020-01-29 13:46:22.234720][__main__.TRPOAgent.log][batch_info]: Batch #90, batch length: 10

[2020-01-29 13:46:22.367822][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.500470716506243

[2020-01-29 13:46:22.374109][__main__.TRPOAgent.log][batch_info]: Batch #91, batch length: 10

[2020-01-29 13:46:22.530599][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.474880905449391

[2020-01-29 13:46:22.537070][__main__.TRPOAgent.log][batch_info]: Batch #92, batch length: 10

[2020-01-29 13:46:22.663917][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.465977492928505

[2020-01-29 13:46:22.671365][__main__.TRPOAgent.log][batch_info]: Batch #93, batch length: 10

[2020-01-29 13:46:22.788161][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.469206890463829

[2020-01-29 13:46:22.795713][__main__.TRPOAgent.log][batch_info]: Batch #94, batch length: 10

[2020-01-29 13:46:22.904974][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.470209589600563

[2020-01-29 13:46:22.909576][__main__.TRPOAgent.log][batch_info]: Batch #95, batch length: 10

[2020-01-29 13:46:23.010960][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467686371505261

[2020-01-29 13:46:23.015698][__main__.TRPOAgent.log][batch_info]: Batch #96, batch length: 10

[2020-01-29 13:46:23.122374][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466059820353985

[2020-01-29 13:46:23.129389][__main__.TRPOAgent.log][batch_info]: Batch #97, batch length: 12

[2020-01-29 13:46:23.469412][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.109582784896096

[2020-01-29 13:46:23.485537][__main__.TRPOAgent.log][batch_info]: Batch #98, batch length: 10

[2020-01-29 13:46:23.816973][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.67443264555186

[2020-01-29 13:46:23.839361][__main__.TRPOAgent.log][batch_info]: Batch #99, batch length: 10

[2020-01-29 13:46:24.166592][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.634080894850195

[2020-01-29 13:46:26.477394][__main__.TRPOAgent.log][learning]: Episode #9

[2020-01-29 13:46:26.478500][__main__.TRPOAgent.log][batch_info]: Rollout statistics size: 1035, Batch size: 100, Number of batches: 100

[2020-01-29 13:46:26.479462][__main__.TRPOAgent.log][learning]: 

***************
BEGINNING TRAINING
***************



[2020-01-29 13:46:26.480467][__main__.TRPOAgent.log][batch_info]: Batch #0, batch length: 10

[2020-01-29 13:46:26.840541][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.507055215537548

[2020-01-29 13:46:26.856721][__main__.TRPOAgent.log][batch_info]: Batch #1, batch length: 10

[2020-01-29 13:46:27.203008][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.4660577610135075

[2020-01-29 13:46:27.220363][__main__.TRPOAgent.log][batch_info]: Batch #2, batch length: 10

[2020-01-29 13:46:27.561402][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.482956677675247

[2020-01-29 13:46:27.577993][__main__.TRPOAgent.log][batch_info]: Batch #3, batch length: 10

[2020-01-29 13:46:27.906189][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.486880502849817

[2020-01-29 13:46:27.922314][__main__.TRPOAgent.log][batch_info]: Batch #4, batch length: 10

